exercise_date,cash_year,cash_dividend_percentage,issue_method
2025-08-27,2024,0.135,cash
2024-12-13,2023,0.3,cash
2023-09-08,2022,0.195,cash
2022-12-16,2022,0.2,cash
2022-12-16,2022,0.2,cash
2021-12-16,2021,0.25,cash
2021-12-06,2020,0.2,cash
2020-12-09,2020,0.25,cash
2019-12-24,2019,0.1,cash
2019-12-24,2019,0.1,cash
2019-12-24,2019,0.1,cash
2019-09-06,2018,0.05,cash
2018-12-13,2018,0.15,cash
2018-06-14,2017,0.23,cash
2017-05-26,2016,0.18,cash
