exercise_date,cash_year,cash_dividend_percentage,issue_method
2025-05-15,2024,0.05,cash
2024-05-22,2023,0.1,cash
2023-11-09,2022,0.1,cash
2021-10-07,2021,0.622,share
2018-06-18,2018,0.302,share
2017-07-10,2017,0.318,share
2017-01-13,2017,0.131,share
2016-01-29,2016,0.146,share
