exercise_date,cash_year,cash_dividend_percentage,issue_method
2025-01-17,2023,0.08,cash
2024-03-14,2023,0.07,cash
2023-09-14,2022,0.15,cash
2023-03-23,2022,0.1,cash
2022-10-07,2021,0.065,cash
2022-04-04,2021,0.1,cash
2021-09-29,2020,0.1,cash
2021-02-05,2020,0.1,cash
2020-07-23,2019,0.15,cash
2020-01-09,2019,0.1,cash
2018-12-27,2018,0.09,cash
2018-09-20,2018,0.15,cash
2018-07-13,2015,0.279,cash
2018-05-17,2017,0.2,cash
2017-10-09,2017,0.1,cash
