exercise_date,cash_year,cash_dividend_percentage,issue_method
2025-08-13,2025,0.1,cash
2025-04-14,2024,0.2,cash
2025-01-09,2024,0.1,cash
2024-08-28,2024,0.1,cash
2024-04-16,2023,0.2,cash
2024-01-10,2023,0.1,cash
2023-08-23,2023,0.1,cash
2023-04-17,2022,0.15,cash
2023-01-04,2022,0.1,cash
2022-08-25,2022,0.05,cash
2022-04-21,2021,0.2,cash
2022-01-19,2021,0.05,cash
2021-08-18,2021,0.05,cash
2021-04-15,2020,0.15,cash
2021-02-26,2020,0.05,cash
