exercise_date,cash_year,cash_dividend_percentage,issue_method
2025-07-09,2024,0.2,cash
2024-07-15,2023,0.22,cash
2023-09-21,2022,0.2,cash
2022-10-07,2021,0.12,cash
2021-08-13,2020,0.12,cash
2020-09-03,2019,0.1,cash
2019-11-05,2018,0.15,cash
2018-09-17,2017,0.15,cash
2018-03-09,2016,0.15,cash
2018-03-09,2018,0.65,cash
2016-05-27,2015,0.2,cash
2015-11-12,2014,0.2,cash
2014-12-11,2013,0.12,cash
2013-11-26,2012,0.1,cash
2012-04-03,2010,0.06,cash
