exercise_date,cash_year,cash_dividend_percentage,issue_method
2024-08-02,2023,0.05,cash
2023-05-18,2022,0.07,cash
2022-08-09,2022,0.1,share
2021-10-20,2021,0.08,share
2021-05-12,2020,0.07,cash
2020-09-09,2020,0.12,share
2019-12-12,2019,0.05,share
2019-10-10,2018,0.07,cash
2018-08-27,2017,0.07,cash
2017-07-27,2016,0.07,cash
2012-05-22,2011,0.05,cash
2012-03-07,2012,0.1,share
2011-05-18,2010,0.2,cash
2010-05-19,2009,0.05,cash
2010-05-19,2010,0.5,share
